Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
5.91,4,0.3225717577217200456012835004,0.35242158235185,0.35242158235185,0.324149055886406,0.324149055886406,0.392996430754798,0.4166227980576012384622012022,0.3841965109093622384622012022,0.032426287148239,5.9676769691356324575720136056,62.118030977651599746038816966,62.118033061216187643391920717,400100800
5.92,4,0.3222016415614552597089368070,0.35206524397163,0.35206524397163,0.323777129947305,0.323777129947305,0.393232331172088,0.4168332669244667157179823018,0.3837578227505762157179823018,0.0330754441738905,5.9706916979133078051059810848,62.088801714868453697339878713,62.088803779197020802249943768,400777800
5.93,4,0.3218325294314667260289147984,0.351710013787304,0.351710013787304,0.323406212947946,0.323406212947946,0.393469615785545,0.4170451939195055558230419290,0.3833205927199638558230419290,0.0337246011995417,5.9737273128385681526399485626,62.059750453259393909391806077,62.059752498361532566654363119,401454800
5.94,4,0.3214644024689802262044754424,0.351355862406379,0.351355862406379,0.323036285933321,0.323036285933321,0.393708135994085,0.4172584287533004137183439521,0.3828846705281073137183439521,0.0343737582251931,5.9767816611740765001739160411,62.03081553415235504750193101,62.030817559987649688254932413,402131800
5.95,4,0.3210972486207184288191777208,0.351002785846852,0.351002785846852,0.322667336791215,0.322667336791215,0.393948008488121,0.4174730875542425063911787511,0.3824501723033972063911787511,0.0350229152508453,5.9798564063365002801035812403,62.001959386008064436056701234,62.001961392504734042651401161,402808800
5.96,4,0.3207310776871047053390455096,0.350650785691518,0.350650785691518,0.322299375369972,0.322299375369972,0.394189114720898,0.4176890521747612239050075915,0.3820169798982645239050075915,0.0356720722764967,5.9829498559865720600332464396,61.973262604619863348405142658,61.973264591776358282118849561,403485800
5.97,4,0.3203658605124389015675536456,0.350299835751015,0.350299835751015,0.321932372371329,0.321932372371329,0.394431500174875,0.4179063661596435175810772421,0.3815851368574955175810772421,0.036321229302148,5.986062633857422731524191117,61.944644256198689879479910248,61.9446462239454750347715541,404162800
5.98,4,0.3200016060726530508483330728,0.349949944972737,0.349949944972737,0.321566336815108,0.321566336815108,0.394675163499317,0.4181250287855862594572029174,0.3811546424577868594572029174,0.0369703863277994,5.989194729588468079058158596,61.916189244148101445264705412,61.916191192489362377893921694,404839800
5.99,4,0.3196383031957731118089695854,0.349601103759284,0.349601103759284,0.321201257474706,0.321201257474706,0.39492012838494,0.4183450630161125447489720150,0.3807255196626609447489720150,0.0376195433534516,5.9923464721079514265921260742,61.887810224803443812243061557,61.887812153669645905251090395,405516700
6.00,4,0.3192759343327825553112642900,0.349253291200986,0.349253291200986,0.320837116715296,0.320837116715296,0.39516634861513,0.4185664212886053611405574095,0.3802977209095024611405574095,0.0382687003791029,5.995517180131594206521791273,61.859597500233100605557670672,61.859599409633626222735452085,406193700
6.01,4,0.3189220397749585760370660836,0.348914065516374,0.348914065516374,0.320481491698362,0.320481491698362,0.395413288692745,0.4187890966450411365332247111,0.3798712392402869365332247111,0.0389178574047542,5.9987067539930345540557587523,61.831454753712522637091780004,61.831456643575061416856139269,406870800
6.02,4,0.3185777936495294097103665396,0.348584600865226,0.348584600865226,0.320135562292333,0.320135562292333,0.39566082577834,0.4190130484504491618047969990,0.3794460340200435618047969990,0.0395670144304056,6.0019146116391933339854239506,61.803474205754512906593327265,61.803476076087645653160243557,407547700
6.03,4,0.3182346540194394504817697904,0.348256341877745,0.348256341877745,0.319790744792139,0.319790744792139,0.39590966483481,0.4192383831580422205319782022,0.3790222117019844205319782022,0.0402161714560578,6.0051422779000096815193914289,61.775570455862911613822584813,61.775572306602048425053927565,408224700
6.04,4,0.3178926159067471832879098754,0.347929274511279,0.347929274511279,0.319447034195497,0.319447034195497,0.396159676753504,0.4194649709941065965848104567,0.3785996425123973965848104567,0.0408653284817092,6.0083878939039874614490566274,61.747780183996641964077617578,61.747782015110570824923082844,408901700
6.05,4,0.3175516755697898409970158563,0.347603401081188,0.347603401081188,0.319104426742449,0.319104426742449,0.396410948546841,0.4196928989206142615529715946,0.3781784134132537615529715946,0.0415144855073605,6.0116527052896068089830241068,61.720157986919842479764931015,61.720159798425725370902258327,409578700
6.06,4,0.3172118176603585586241765638,0.347278702682931,0.347278702682931,0.318762907009737,0.318762907009737,0.396663430968734,0.4199221164927247955502610910,0.3777584739597129955502610910,0.0421636425330118,6.0149359894877541565169915854,61.692600962055312611051959381,61.692602753882007401864346072,410255700
6.07,4,0.3168730585144801798869227764,0.346955195306914,0.346955195306914,0.318422491413266,0.318422491413266,0.396917117361017,0.4201526181839245636252434925,0.3773398186252604636252434925,0.0428127995586641,6.0182376673369399364466567838,61.665209969815347772979635464,61.66521174198096769568536059,410932700
6.08,4,0.3165353742170460980887824250,0.346632852371808,0.346632852371808,0.31808315592099,0.31808315592099,0.39717197210646,0.4203843666095274498851568468,0.3769224100252119498851568468,0.0434619565843155,6.0215572033410052839806242626,61.637885540195640865178016728,61.63788729263248048747073906,411609700
6.09,4,0.3161987705825857907525495713,0.346311686627645,0.346311686627645,0.317744906375869,0.317744906375869,0.397428093776754,0.4206174609905045698203917748,0.3765063473805378698203917748,0.0441111136099667,6.0248960187356640639102894617,61.61067809980016298406914016,61.610679832485338142666530399,412286700
6.10,4,0.3158632325185589352208545120,0.345991674313853,0.345991674313853,0.317407727611564,0.317407727611564,0.397685359998254,0.4208517775938546914121904535,0.3760915069582365914121904535,0.0447602706356181,6.0282523411762313030055364195,61.583633171549421848782343741,61.583634884501887645454996358,412963600
6.11,4,0.3155287562204228766653233875,0.345672818445197,0.345672818445197,0.317071615804929,0.317071615804929,0.397943868691156,0.4210874143115430875444826054,0.3756779866502727875444826054,0.0454094276612703,6.0316275728617900829352016187,61.556660698053491559001963094,61.55666239121351540925489237,413640600
6.12,4,0.3151953372216258516095437921,0.345355106341931,0.345355106341931,0.316736566467573,0.316736566467573,0.398203502870377,0.4213242535589629175865495723,0.3752656688720412175865495723,0.0460585846869217,6.0350200295169464304691690973,61.529844270024553015066643085,61.529845943407872028980119583,414317600
6.13,4,0.3148629768292226506638984930,0.345038543582824,0.345038543582824,0.31640258091294,0.31640258091294,0.398464323487024,0.4215623565279027199335430660,0.3748546148153297199335430660,0.046707741712573,6.0384305876494977780031365761,61.503095694870899389336352575,61.503097348415940807369161338,414994600
6.14,4,0.3145316604531031157006114846,0.344723116099162,0.344723116099162,0.316069644479579,0.316069644479579,0.398726339529607,0.4218017312035927392440713038,0.3744448324653683392440713038,0.0473568987382244,6.0418593616394391255371040545,61.476463725526352535178205246,61.476465359215782172536548628,415671600
6.15,4,0.3142013840290850872789718414,0.344408816863725,0.344408816863725,0.315737753083435,0.315737753083435,0.398989509051564,0.4220423352514562840688031464,0.3740362794875796840688031464,0.0480060557638766,6.0453057450886189054667692525,61.449942832646250066052343905,61.449944446459073553863342912,416348600
6.16,4,0.3138721593329813753636481545,0.344095659617053,0.344095659617053,0.315406918557901,0.315406918557901,0.399253858913096,0.4222841964247571696539568940,0.3736289836352291696539568940,0.048655212789528,6.0487701355332782530007367313,61.423581722019052052498218372,61.423583315978855799299754341,417025600
6.17,4,0.3135439612040703378715937668,0.343783615272288,0.343783615272288,0.315077115619226,0.315077115619226,0.399519335610191,0.4225272593208178410543649636,0.3732228895056386410543649636,0.0493043698151792,6.0522517393885134653260996506,61.397284656716852705307744385,61.397286230762872229190991646,417702600
6.18,4,0.3132167909852052325364400420,0.343472688220196,0.343472688220196,0.314748345616829,0.314748345616829,0.399785982589005,0.4227715675862476279657934162,0.3728180407454169279657934162,0.0499535268408307,6.0557511818459363804643694096,61.371102164519676632439484231,61.371103718637222807008090167,418379600
6.19,4,0.3128906289497932018192514025,0.343162855021057,0.343162855021057,0.31442058872766,0.31442058872766,0.400053748820987,0.4230170686817254077228176856,0.3724143848152426077228176856,0.0506026838664828,6.0592677103352101603940346083,61.345078598027589752764566621,61.345080132243249014200319218,419056500
6.20,4,0.3125655026991855240019521045,0.342854147803659,0.342854147803659,0.314093872688032,0.314093872688032,0.400322696152884,0.4232638265445341817555774699,0.3720119856523999817555774699,0.0512518408921342,6.0628022406904665079280020868,61.319118504811401359467404731,61.319120019066609546387616246,419733500
6.21,4,0.3122413820374237406467333199,0.342546530862938,0.342546530862938,0.313768167154338,0.313768167154338,0.400592748971919,0.4235117632554267112134558662,0.3716107653376412112134558662,0.0519009979177855,6.0663536568006972878576672851,61.293271358816185582443001008,61.29327285309824435163662367,420410500
6.22,4,0.3119182735732091343972638121,0.342240015858521,0.342240015858521,0.313443478767594,0.313443478767594,0.400863978815636,0.4237609509910182128406332204,0.3712107960475813128406332204,0.0525501549434369,6.0699229925197546353916347637,61.267538543512951414938125087,61.26754001781123269181464442,421087500
6.23,4,0.3115961682462057077686189123,0.341934586504389,0.341934586504389,0.31311979842316,0.31311979842316,0.401136283303504,0.4240112864841174523860554328,0.3708119745150283523860554328,0.0531993119690891,6.0735087686540893068825794415,61.2419520391212876777157963,61.241953493455697623095640566,421764500
6.24,4,0.3113682986380794910887332639,0.341723708798021,0.341723708798021,0.31289081458756,0.31289081458756,0.401403209306583,0.4242628521836811326401997087,0.3704143831889406326401997087,0.0538484689947405,6.0771121661980066544165469208,61.216440804354724340780939197,61.216442238681360194892994439,422441500
6.25,4,0.3111602489500584641423519172,0.34153277909818,0.34153277909818,0.312681747586698,0.312681747586698,0.401669885575837,0.4245155602603528392454651069,0.3700179342399610392454651069,0.0544976260203918,6.0807319270886510019505143992,61.191030424600292553515080262,61.191031838899763063498859148,423118500
6.26,4,0.3109528205930428826622593522,0.34134255737898,0.34134255737898,0.312473304955001,0.312473304955001,0.401937735741441,0.4247694887600538552617539702,0.3696227057140107552617539702,0.0551467830460431,6.0843691692514967818801795986,61.165732700650509375017617182,61.165734094914952931589280152,423795500
6.27,4,0.3107460326113154557113110434,0.341153060039362,0.341153060039362,0.312265505829873,0.312265505829873,0.402206719973272,0.4250245990936195773977333101,0.3692286590219241773977333101,0.0557959400716954,6.0880233399374601294141470764,61.140547741640846945420431657,61.140549115863687717513197235,424472400
6.28,4,0.3105397891606605077278025616,0.34096418894549,0.34096418894549,0.312058253898443,0.312058253898443,0.402476815593632,0.4252808617931226829079196720,0.3688357646957759829079196720,0.0564450970973467,6.0916940170496059093438122754,61.115513350999170386891936287,61.11551470520975119078625434,425149500
6.29,4,0.3103342134028089045550951730,0.340776069528037,0.340776069528037,0.311851672924674,0.311851672924674,0.402748042115648,0.4255383050737588290336926201,0.3684440509507608290336926201,0.057094254122998,6.0953816047408242568777797542,61.090538181165937627499591888,61.090539515310553655489463792,425826400
6.30,4,0.3101291888173403909655760110,0.340588583446917,0.340588583446917,0.311645645818387,0.311645645818387,0.403020385753707,0.4257969069285084240000687542,0.3680534957798590240000687542,0.0577434111486494,6.0990857877837796044117472332,61.065677915198333056757265966,61.065679229275527012412801225,426503400
6.31,4,0.3099247965853346650878154885,0.340401811687329,0.340401811687329,0.31144025415762,0.31144025415762,0.403293835181039,0.4260566617074353879769422184,0.3676640935331337879769422184,0.0583925681743016,6.1028064852490903843414124318,61.040920035416868780219445844,61.040921329414660784332674575,427180400
6.32,4,0.3097209727103907156835523975,0.340215689971381,0.340215689971381,0.311235433633043,0.311235433633043,0.403568393092964,0.4263175676154940029849654799,0.3672758424155410029849654799,0.059041725199953,6.1065436714246407318753799108,61.016272177875620684515774466,61.016273451790091932792417105,427857400
